CÓD. DEP.;DEPARTAMENTO;CÓD MUN;MUNICIPIO;GRUPO DE CULTIVO;SUBGRUPO DE CULTIVO;CULTIVO;DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO;CÓDIGO CULTIVO;NOMBRE CIENTIFICO;PERIODO;Área Sembrada(ha);Área Cosechada(ha);Producción(t);Rendimiento(t/ha);ESTADO FISICO PRODUCCION
41;HUILA;4102;ALGECIRAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5.895;4.8;5.645;1.2;PERGAMINO SECO
41;HUILA;41306;GIGANTE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5.611;4.6;5.376;1.2;PERGAMINO SECO
41;HUILA;41319;GUADALUPE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5.189;4.2;5.021;1.2;PERGAMINO SECO
41;HUILA;41807;TIMANA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5.033;4.2;4.829;1.2;PERGAMINO SECO
41;HUILA;4153;PALESTINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.888;4.1;4.654;1.1;PERGAMINO SECO
41;HUILA;41548;PITAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.887;4.0;4.636;1.1;PERGAMINO SECO
41;HUILA;41359;ISNOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.323;3.5;4.156;1.2;PERGAMINO SECO
41;HUILA;41791;TARQUI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.296;3.7;4.118;1.1;PERGAMINO SECO
41;HUILA;4166;SALADOBLANCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.257;3.7;4.113;1.1;PERGAMINO SECO
41;HUILA;41001;NEIVA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.196;3.5;3.934;1.1;PERGAMINO SECO
41;HUILA;41799;TELLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.4;2.8;3.184;1.1;PERGAMINO SECO
41;HUILA;41503;OPORAPA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.159;2.6;3.016;1.1;PERGAMINO SECO
41;HUILA;41676;SANTA MARIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.097;2.7;2.917;1.1;PERGAMINO SECO
41;HUILA;41801;TERUEL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.829;2.3;2.67;1.1;PERGAMINO SECO
41;HUILA;41357;IQUIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.597;2.1;2.471;1.2;PERGAMINO SECO
41;HUILA;41378;LA ARGENTINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.568;2.2;2.44;1.1;PERGAMINO SECO
41;HUILA;41524;PALERMO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.534;2.1;2.401;1.1;PERGAMINO SECO
41;HUILA;41483;NATAGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.117;1.8;2.027;1.1;PERGAMINO SECO
41;HUILA;41206;COLOMBIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.811;1.6;1.697;1.1;PERGAMINO SECO
41;HUILA;41132;CAMPOALEGRE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.765;1.5;1.681;1.1;PERGAMINO SECO
41;HUILA;41518;PAICOL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.758;1.5;1.68;1.1;PERGAMINO SECO
41;HUILA;41013;AGRADO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.303;1.1;1.252;1.1;PERGAMINO SECO
41;HUILA;41016;AIPE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.064;932.0;1.012;1.1;PERGAMINO SECO
41;HUILA;41244;ELIAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.051;865.0;1.003;1.2;PERGAMINO SECO
41;HUILA;41349;HOBO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.038;865.0;998;1.2;PERGAMINO SECO
41;HUILA;41078;BARAYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;805;688.0;760;1.1;PERGAMINO SECO
41;HUILA;41615;RIVERA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;785;677.0;739;1.1;PERGAMINO SECO
41;HUILA;41797;TESALIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;772;645.0;733;1.1;PERGAMINO SECO
41;HUILA;41026;ALTAMIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;99;85.0;96;1.1;PERGAMINO SECO
44;LA GUAJIRA;44855;URUMITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.439;1.3;929;0.7;PERGAMINO SECO
44;LA GUAJIRA;44874;VILLANUEVA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.184;1.0;841;0.8;PERGAMINO SECO
44;LA GUAJIRA;44078;BARRANCAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;744;644.0;582;0.9;PERGAMINO SECO
44;LA GUAJIRA;4442;LA JAGUA DEL PILAR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;699;613.0;517;0.8;PERGAMINO SECO
44;LA GUAJIRA;4465;SAN JUAN DEL CESAR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;505;491.0;346;0.7;PERGAMINO SECO
44;LA GUAJIRA;4411;EL MOLINO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;401;381.0;251;0.7;PERGAMINO SECO
44;LA GUAJIRA;44001;RIOHACHA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;400;364.0;297;0.8;PERGAMINO SECO
44;LA GUAJIRA;44279;FONSECA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;363;337.0;297;0.9;PERGAMINO SECO
44;LA GUAJIRA;4409;DIBULLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;253;209.0;220;1.1;PERGAMINO SECO
44;LA GUAJIRA;44378;HATO NUEVO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;143;115.0;109;0.9;PERGAMINO SECO
47;MAGDALENA;47189;CIENAGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;11.691;10.1;9.92;1;PERGAMINO SECO
47;MAGDALENA;47001;SANTA MARTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5.059;4.5;3.97;0.9;PERGAMINO SECO
47;MAGDALENA;47288;FUNDACION;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.666;2.4;2.178;0.9;PERGAMINO SECO
47;MAGDALENA;47053;ARACATACA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.1;840.0;962;1.1;PERGAMINO SECO
50;META;5033;MESETAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.414;1.2;1.295;1.1;PERGAMINO SECO
50;META;504;LEJANIAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;820;659.0;773;1.2;PERGAMINO SECO
50;META;50223;SAN LUIS DE CUBARRAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;369;324.0;311;1;PERGAMINO SECO
50;META;5027;EL DORADO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;260;194.0;249;1.3;PERGAMINO SECO
50;META;50683;SAN JUAN DE ARAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;253;201.0;231;1.2;PERGAMINO SECO
50;META;50251;EL CASTILLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;245;196.0;227;1.2;PERGAMINO SECO
50;META;50001;VILLAVICENCIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;195;134.0;187;1.4;PERGAMINO SECO
50;META;50606;RESTREPO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;28;22.0;25;1.1;PERGAMINO SECO
50;META;50226;CUMARAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;26;21.0;25;1.2;PERGAMINO SECO
52;NARIÑO;52399;LA UNION;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.988;4.1;4.822;1.2;PERGAMINO SECO
52;NARIÑO;52687;SAN LORENZO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.489;3.0;3.383;1.1;PERGAMINO SECO
52;NARIÑO;5211;BUESACO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.204;2.7;3.074;1.1;PERGAMINO SECO
52;NARIÑO;52203;COLON;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.559;2.0;2.455;1.2;PERGAMINO SECO
52;NARIÑO;52258;EL TABLON;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.946;1.7;1.86;1.1;PERGAMINO SECO
52;NARIÑO;52051;ARBOLEDA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.929;1.6;1.862;1.2;PERGAMINO SECO
52;NARIÑO;52019;ALBAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.905;1.6;1.832;1.1;PERGAMINO SECO
52;NARIÑO;52207;CONSACA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.837;1.6;1.733;1.1;PERGAMINO SECO
52;NARIÑO;52786;TAMINANGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.729;1.5;1.665;1.1;PERGAMINO SECO
52;NARIÑO;52683;SANDONA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.671;1.3;1.622;1.3;PERGAMINO SECO
52;NARIÑO;52678;SAMANIEGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.604;1.4;1.52;1.1;PERGAMINO SECO
52;NARIÑO;52381;LA FLORIDA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.366;1.2;1.267;1.1;PERGAMINO SECO
52;NARIÑO;52693;SAN PABLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.178;982.0;1.12;1.1;PERGAMINO SECO
52;NARIÑO;52256;EL ROSARIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;947;789.0;895;1.1;PERGAMINO SECO
52;NARIÑO;52418;LOS ANDES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;944;825.0;910;1.1;PERGAMINO SECO
52;NARIÑO;5226;EL TAMBO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;892;744.0;808;1.1;PERGAMINO SECO
52;NARIÑO;52694;SAN PEDRO DE CARTAGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;889;752.0;849;1.1;PERGAMINO SECO
52;NARIÑO;52405;LEIVA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;848;754.0;819;1.1;PERGAMINO SECO
52;NARIÑO;52411;LINARES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;816;712.0;777;1.1;PERGAMINO SECO
52;NARIÑO;52254;EL PEÑOL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;773;697.0;721;1;PERGAMINO SECO
52;NARIÑO;5224;CHACHAGUI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;450;373.0;423;1.1;PERGAMINO SECO
52;NARIÑO;52885;YACUANQUER;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;436;374.0;417;1.1;PERGAMINO SECO
52;NARIÑO;5254;POLICARPA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;378;370.0;330;0.9;PERGAMINO SECO
52;NARIÑO;52036;ANCUYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;350;299.0;330;1.1;PERGAMINO SECO
52;NARIÑO;52685;SAN BERNARDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;327;271.0;306;1.1;PERGAMINO SECO
52;NARIÑO;52001;PASTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;308;261.0;282;1.1;PERGAMINO SECO
52;NARIÑO;52287;FUNES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;214;196.0;201;1;PERGAMINO SECO
52;NARIÑO;52378;LA CRUZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;173;145.0;158;1.1;PERGAMINO SECO
52;NARIÑO;52699;SANTACRUZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;146;133.0;142;1.1;PERGAMINO SECO
52;NARIÑO;5232;GUAITARILLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;106;92.0;100;1.1;PERGAMINO SECO
52;NARIÑO;52788;TANGUA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;100;81.0;96;1.2;PERGAMINO SECO
52;NARIÑO;52565;PROVIDENCIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;76;70.0;75;1.1;PERGAMINO SECO
52;NARIÑO;52233;CUMBITARA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;64;63.0;61;1;PERGAMINO SECO
52;NARIÑO;52435;MALLAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;44;41.0;43;1;PERGAMINO SECO
52;NARIÑO;52838;TUQUERRES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;41;35.0;40;1.1;PERGAMINO SECO
52;NARIÑO;52354;IMUES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;11;10.0;10;1;PERGAMINO SECO
52;NARIÑO;52352;ILES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;10;10.0;9;0.9;PERGAMINO SECO
52;NARIÑO;52612;RICAURTE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5;4.0;5;1.1;PERGAMINO SECO
54;NORTE DE SANTANDER;54051;ARBOLEDAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.827;1.7;1.341;0.8;PERGAMINO SECO
54;NORTE DE SANTANDER;5482;TOLEDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.666;1.5;1.224;0.8;PERGAMINO SECO
54;NORTE DE SANTANDER;5466;SALAZAR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.625;1.5;1.257;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;5472;SARDINATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.474;1.3;1.213;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54206;CONVENCION;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.441;1.2;1.319;1.1;PERGAMINO SECO
54;NORTE DE SANTANDER;54223;CUCUTILLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.43;1.3;1.13;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;54418;LOURDES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.258;1.1;1.015;1;PERGAMINO SECO
54;NORTE DE SANTANDER;5467;SAN CALIXTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.207;1.1;1.066;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54377;LABATECA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.13;1.0;813;0.8;PERGAMINO SECO
54;NORTE DE SANTANDER;54313;GRAMALOTE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.128;916.0;883;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54109;BUCARASICA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.124;927.0;922;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54128;CACHIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.025;910.0;926;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54245;EL CARMEN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.004;906.0;880;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54261;EL ZULIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;916;825.0;779;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;54344;HACARI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;741;642.0;639;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54498;OCAÑA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;689;610.0;623;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54239;DURANIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;663;603.0;474;0.8;PERGAMINO SECO
54;NORTE DE SANTANDER;54099;BOCHALEMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;486;442.0;352;0.8;PERGAMINO SECO
54;NORTE DE SANTANDER;54172;CHINACOTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;426;383.0;324;0.8;PERGAMINO SECO
54;NORTE DE SANTANDER;54599;RAGONVALIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;376;328.0;284;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;5452;PAMPLONITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;375;343.0;245;0.7;PERGAMINO SECO
54;NORTE DE SANTANDER;54003;ABREGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;342;307.0;279;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;54871;VILLA CARO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;317;249.0;278;1.1;PERGAMINO SECO
54;NORTE DE SANTANDER;548;TEORAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;298;271.0;266;1;PERGAMINO SECO
54;NORTE DE SANTANDER;5468;SANTIAGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;278;239.0;206;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;54385;LA ESPERANZA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;192;176.0;182;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54174;CHITAGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;188;171.0;153;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;54405;LOS PATIOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;143;127.0;113;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;54347;HERRAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;141;117.0;115;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;130;122.0;73;0.6;PERGAMINO SECO
54;NORTE DE SANTANDER;54398;LA PLAYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;126;113.0;112;1;PERGAMINO SECO
54;NORTE DE SANTANDER;54673;SAN CAYETANO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;68;63.0;38;0.6;PERGAMINO SECO
54;NORTE DE SANTANDER;54001;CUCUTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;50;48.0;30;0.6;PERGAMINO SECO
54;NORTE DE SANTANDER;54518;PAMPLONA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;43;37.0;25;0.7;PERGAMINO SECO
54;NORTE DE SANTANDER;54125;CACOTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;7;7.0;6;0.9;PERGAMINO SECO
54;NORTE DE SANTANDER;5425;EL TARRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4;2.0;3;1.2;PERGAMINO SECO
63;QUINDIO;63302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.283;3.6;3.76;1.1;PERGAMINO SECO
63;QUINDIO;6313;CALARCA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.003;3.1;3.788;1.2;PERGAMINO SECO
63;QUINDIO;63594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.018;2.0;2.946;1.5;PERGAMINO SECO
63;QUINDIO;63548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.87;2.4;2.426;1;PERGAMINO SECO
63;QUINDIO;6319;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.163;1.7;2.047;1.2;PERGAMINO SECO
63;QUINDIO;63001;ARMENIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2016;1.3;1.959;1.5;PERGAMINO SECO
63;QUINDIO;63272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.99;1.7;1.857;1.1;PERGAMINO SECO
63;QUINDIO;63212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.671;1.4;1.499;1.1;PERGAMINO SECO
63;QUINDIO;6347;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.352;983.0;1.322;1.3;PERGAMINO SECO
63;QUINDIO;63111;BUENAVISTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.112;897.0;1.05;1.2;PERGAMINO SECO
63;QUINDIO;6369;SALENTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;671;550.0;610;1.1;PERGAMINO SECO
63;QUINDIO;63401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;536;400.0;527;1.3;PERGAMINO SECO
66;RISARALDA;66088;BELEN DE UMBRIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;7.664;6.2;7.201;1.2;PERGAMINO SECO
66;RISARALDA;66687;SANTUARIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;6.236;5.0;5.941;1.2;PERGAMINO SECO
66;RISARALDA;66682;SANTA ROSA DE CABAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5.179;4.1;4.839;1.2;PERGAMINO SECO
66;RISARALDA;66045;APIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;5.059;3.9;4.786;1.2;PERGAMINO SECO
66;RISARALDA;66001;PEREIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.835;3.7;4.642;1.3;PERGAMINO SECO
66;RISARALDA;6644;MARSELLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;4.774;3.7;4.585;1.2;PERGAMINO SECO
66;RISARALDA;66594;QUINCHIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.712;3.2;3.39;1;PERGAMINO SECO
66;RISARALDA;66383;LA CELIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;3.696;2.9;3.494;1.2;PERGAMINO SECO
66;RISARALDA;66318;GUATICA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.802;2.4;2.576;1.1;PERGAMINO SECO
66;RISARALDA;66075;BALBOA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;2.715;2.2;2.586;1.2;PERGAMINO SECO
66;RISARALDA;66456;MISTRATO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.76;1.5;1.606;1.1;PERGAMINO SECO
